GTIN,Manufacturer Name,Brand,Volume,Volume Code,namePublicLong,namePublicShort,functionalName,typePackaging,useableUnits,ratioAlcohol,packagingInformationList,countryOfOriginList,kind,varietalDesignationList,productbenefits,vineyardRegion,vintage
00852832105381,Pernod Ricard,Campo Viejo,750.0,mL,"Campo Viejo Gran Reserva Red Wine, 750 mL Bottle, 13.5% ABV","Campo Viejo Gran Reserva is a distinguishingly fruity modern classic. An aroma of blackberries, blueberries, and plums, smoky, toasted wood nuances. Great palate weight, extraordinary balance acidity. Elegant and complex aftertaste, with hints of coffee, chocolate, tobacco and dark fruit.",,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986010061,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Six Ridges Sauvignon Blanc 750mL, 27 Proof","Our Six Ridges Sauvignon Blanc was harvested from the best vineyards located in the Russian River and Carneros regions, both of which lie within the Sonoma Coast appellation.",,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00080432405017,Pernod Ricard,Brancott Estate,750.0,mL,Brancott Estate Flight Song Pinot Grigio 750mL Bottle,Full of tropical fruit flavors and naturally lower in calories and alcohol. The wine is light ruby with medium red hue.,,EACH,1,9.0,,USA,"Wine, champagne & sparkling wine",,,,
00852832104872,Pernod Ricard,Gh Mumm,6.0,L,"G.H.Mumm Grand Cordon Champagne, 6 L Bottle, 12% ABV","G.H.Mumm Grand Cordon Brut Champagne is the definitive expression of the Maison Mumm style, driven by the signature grape Pinot Noir.",,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00080432341070,Pernod Ricard,Jacobs Creek,750.0,mL,"Jacob's Creek Classic Cabernet Sauvignon Red Wine 750mL, 13.9% ABV","Chocolate, black pepper and red berries.",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00080432115947,Pernod Ricard,Gh Mumm,1.5,L,"G.H.Mumm Grand Cordon Rose Champagne, 1.5 L Bottle, 12% ABV","Embodying a passionate personality, G.H.Mumm Grand Cordon Rosé expresses its intense, fruity character with rich aromas of wild red and black berries, typical of the Pinot Noir grape variety cultivated in Maison Mumm’s legendary vineyards in the Champagne region of France.",,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00852832106258,Pernod Ricard,Campo Viejo,750.0,mL,"Campo Viejo Tempranillo Red Wine, 750 mL Bottle, 13.5% ABV","The most vibrant expression of Tempranillo from Rioja that shows fresh red fruit characteristics and a slight vanilla character from its ageing for four months in American oak. On the palate it is perfumed, soft and fresh with a long finish with memories of red fruit, vanilla and cocoa.",,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986000031,Pernod Ricard,Kenwood Core,3.0,L,Kenwood Vineyards Jack London Cabernet Sauvignon 3L Bottle Vintage 2014,"A full- bodied style with rich, well-structured tannins, an elegant mouthfeel and a long finish.",,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832104933,Pernod Ricard,Gh Mumm,1.5,L,"G.H.Mumm Grand Cordon Champagne, 1.50 L Bottle, 12% ABV","G.H.Mumm Grand Cordon Brut Champagne is the definitive expression of the Maison Mumm style, driven by the signature grape Pinot Noir.",,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00080432108192,Pernod Ricard,Jacobs Creek,750.0,mL,"Jacob's Creek Double Barrel Shiraz Red Wine 750mL, 14.8% ABV",Jacobs Creek Classic Shiraz is an approachable Australian Classic; a Shiraz laden with bright fresh fruits and a soft finish. This red wine is medium-light bodied with juicy blackcurrant that flows through the palate supported by subtle oak char and soft tannins.,,EACH,1,14.8,,USA,"Wine, champagne & sparkling wine",,,,
00852832105299,Pernod Ricard,Pj Belle Epoque,750.0,mL,"Perrier-Jouet Belle Epoque Blanc de Blancs Champagne 2014, 750 mL Bottle, 12.5% ABV",Perrier-Jouët Belle Epoque Blanc de Blancs is Floral & Pure - the pinnacle tête du cuvée of a historic Chardonnay house.,,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832104896,Pernod Ricard,Gh Mumm,750.0,mL,"G.H.Mumm Grand Cordon Champagne, 750 mL Bottle, 12% ABV","G.H.Mumm Grand Cordon Brut Champagne is the definitive expression of the Maison Mumm style, driven by the signature grape Pinot Noir.",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832106241,Pernod Ricard,Mumm Napa,750.0,mL,"Mumm Napa Blanc de Blancs Sparkling Wine 750mL, 12.5% ABV","If you love Chardonnay, you’ll love Mumm Napa Blanc de Blancs. Elegant, bright and perfect for Sunday seafood brunch",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00080432340028,Pernod Ricard,Jacobs Creek,1.5,L,"Jacob's Creek Classic Chardonnay White Wine 1.5L, 12.5% ABV","A modern Australian Chardonnay, showcasing a range of ripe fruit flavors, finishing with a creamy mouthfeel. This fresh white wine has notes of yellow peach and rock melon with ripe citrus, with subtle oak spices on the finish.",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832104957,Pernod Ricard,Gh Mumm,3.0,L,"G.H.Mumm Grand Cordon Champagne, 3 L Bottle, 12% ABV","G.H.Mumm Grand Cordon Brut Champagne is the definitive expression of the Maison Mumm style, driven by the signature grape Pinot Noir.",,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00010986010405,Pernod Ricard,Campo Viejo,750.0,mL,"Campo Viejo Rose Wine, 750 mL Bottle, 13.5% ABV","Aromatic and fruit forward, evokes freshness and jovial relaxation of summer. The palate shows vibrant cherry, blackberry, and strawberry flavors with hints of flowers and sweet spices supported with a creamy texture and gentle acidity.",,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832105848,Pernod Ricard,Campo Viejo,750.0,mL,"Campo Viejo Cava Brut Rose Sparkling Wine 750mL, 11.5%","Bright pink color with pink hues. Aromatic on the nose, with vibrant ripe redberries and floral tones. In the mouth it shows a luscious red fruit character balanced with medium body and refreshing acidity, which is enhanced by its fine sparkles.",,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832000099,Pernod Ricard,Mumm Napa,187.0,mL,"Mumm Napa Brut Prestige Sparkling Wine 187mL, 12.5% ABV","Enjoy the superior, top-rated taste of Napa grapes in Mumm Napa Brut Prestige. Widely versatile, this signature sparkling pairs perfectly with a variety of foods",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832105206,Pernod Ricard,Pj Belle Epoque,3.0,L,"Perrier-Jouet Belle Epoque Brut Champagne, 3 L Bottle, 12.5% ABV","Perrier Jouet Belle Epoque is characterised by harmony. Harmony in the blend which combines Chardonnay and Pinot Noir in almost equal proportions, but also harmony over time. This is a majestic cuvée which maintains its style and philosophy as it ages.",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986010498,Pernod Ricard,Pj Grand Brut & All Other,375.0,mL,"Perrier-Jouet Grand Brut Champagne, 375 mL Bottle, 12.5% ABV","Perrier Jouet Grand Brut epitomizes the heritage of Maison Perrier Jouet, perpetuating the House’s tradition of brut champagnes. It is a harmonious cuvée in which the luminous notes of Chardonnay are perfectly complemented by Champagne’s two red grape varieties: Pinot Noir and Meunier.",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986010030,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Six Ridges Cabernet Sauvignon 750mL, 29.6 Proof","Enjoy Kenwood Vineyards Six Ridges Cabernet Sauvignon. We have carefully selected the top vineyards and best varietals in Alexander Valley, Dry Creek Valley, Russian River Valley, Sonoma Valley and Sonoma Coast to ensure each wine is the ultimate expression of the variety and terroir.",,EACH,1,14.8,,USA,"Wine, champagne & sparkling wine",,,,
00852832105251,Pernod Ricard,Pj Belle Epoque,3.0,L,Perrier Jouet Belle Epoque Rose Champagne 3L Bottle Vintage 2012,"Perrier-Jouët Belle Epoque Rosé is Floral & Extravagant - a versatile rosé, worthy of its iconic heritage.",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986010344,Pernod Ricard,Pj Grand Brut & All Other,750.0,mL,"Perrier Jouet Blason Rosé Champagne 750mL, 24 Proof","Perrier Jouet Blason Rosé is the exception among Perrier Jouet champagnes, a gourmet cuvée in which the floral nuances of Chardonnay are boldly juxtaposed with the rich fruit of Pinot Noir. Lusciously full and round on the palate, it nevertheless retains a delicacy typical of Maison Perrier Jouet.",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832105596,Pernod Ricard,Brancott Estate,750.0,mL,Brancott Estate Pinot Grigio 750mL Bottle,"Selected parcels of fruit from the Marlborough region have been carefully blended together to create this weighty, and full of flavor, Marlborough Pinot Grigio.",,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,
00010986010511,Pernod Ricard,Campo Viejo,750.0,mL,"Campo Viejo The Red Blend Red Wine, 750 mL Bottle, 13.5% ABV","On the nose the wine is rich in notes of red fruit, cherry, strawberry, plum, blueberry, and soft toasted notes. On the palate we find a perfumed wine, smooth, fresh and full of red fruit flavors, with a finish of toasted notes. A wine that pairs well with beef, pasta, chicken, and all cheeses.",,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986010733,Pernod Ricard,Campo Viejo,750.0,mL,"Campo Viejo The Vibrant Blend White Wine, 750 mL Bottle, 12% ABV","A jovial, easy to drink wine that is fresh, and full of fruit and zest. The nose is exotic fruit like mango, passionfruit, and pineapple, along with floral notes and freshly cut grass. To finish it presents a fresh, perfumed mouth, very long, leaving us the memory of the Moscato fruit.",,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00852832104735,Pernod Ricard,Brancott Estate,750.0,mL,Brancott Estate Pinot Noir 750mL Bottle,"Brancott Estate Pinot Noir opens with bundles of red fruit, spice and vanilla aromas. The palate is sweetly-fruited, with strawberry, ripe red cherry and plum on an elegant, medium weight body. The tannins are supple and integrated, and the red fruit and spicy oak flavors persist on the finish.",,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986003032,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards San Joaquin/Sonoma County Zinfandel 750mL, 29 Proof","Enjoy Kenwood Vineyards San Joaquin/Sonoma County Zinfandel, a full bodied style with spicy notes, delicate tannins and a long finish.",,EACH,1,15.0,,USA,"Wine, champagne & sparkling wine",,,,
00010986010139,Pernod Ricard,Kenwood Yulupa,750.0,mL,"Kenwood Vineyards Yulupa Cab Pinot Noir 750mL, 28.8 Proof","Enjoy Kenwood Vineyards Yulupa Pinot Noir and its moderate body and tannins which allow it to complement a wide variety of foods such as light pasta, cheese plates, chicken, veal, and salmon.",,EACH,1,14.4,,USA,"Wine, champagne & sparkling wine",,,,
00010986007634,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Monterey/Sonoma County Chardonnay 750mL, 28.2 Proof","Enjoy Kenwood Vineyards Monterey/Sonoma County Chardonnay, sourced from two of California's best regions. The warm temperatures and cooling ocean breezes of Monterey County bring tropical fruit flavors to the wine that complement the natural acidity and crisp character of grapes from Sonoma County.",,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00080432354070,Pernod Ricard,Jacobs Creek,750.0,mL,"Jacob's Creek Classic Shiraz Red Wine 750mL, 13% ABV",Jacob's Creek Classic Shiraz red wine from Australia has flavors of spicy red berry with subtle mocha and vanilla oak influence.,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,
00010986008013,Pernod Ricard,Kenwood Yulupa,750.0,mL,"Kenwood Vineyards Yulupa Sparkling Wine 750mL, 23 Proof","Kenwood Vineyards Yulapa Sparkling Wine is a light refreshing balanced sparkling wine with fruit flavors and aromas of citrus, pear, peaches, followed by a nuance of spice. Enjoy this sparkling wine as an aperitif, or with salads and spicy dishes, especially those using citrus fruit.",,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00080432353073,Pernod Ricard,Jacobs Creek,750.0,mL,"Jacob's Creek Reserve Shiraz Red Wine 2017 750mL, 14.5% ABV","Jacob's Creek Reserve Shiraz from Austalia has chocolate and clove aromas, enhanced by cedar and vanilla notes from the influence of oak.",,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832000488,Pernod Ricard,Jacobs Creek,1.5,L,"Jacob's Creek Classic Pinot Grigio White Wine 1.5L, 11% ABV","Jacobs Creek Classic Pinot Grigio is a fresh Australian white wine with vibrant mix of pear and quince, with floral notes",,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
00080432355077,Pernod Ricard,Jacobs Creek,750.0,mL,"Jacob's Creek Reserve Cabernet Sauvignon Red Wine 2016 750mL, 14.5% ABV","This is a full-bodied red wine, with bold fruit flavours, which showcases Cabernet Sauvignon from one of Australia’s premium wine regions. It has notes of blackberries with notes of cedar spice and structure from fine-grained tannins. Drinking well now, this wine will also reward careful cellaring.",,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00080432403501,Pernod Ricard,Jacobs Creek,1.5,L,"Jacob's Creek Classic Shiraz Red Wine 1.5L, 13.5% ABV",Jacobs Creek Classic Shiraz is an approachable Australian Classic; a Shiraz laden with bright fresh fruits and a soft finish. This red wine is medium-light bodied with juicy blackcurrant that flows through the palate supported by subtle oak char and soft tannins.,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,2014.0
00010986002707,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Jack London Zinfandel 750mL, 30 Proof","Kenwood Vineyards is long recognized for its prized red wines and its Zinfandel is no exception. Since our first vintage in 1987, the Jack London Zinfandel has produced flavorful wines with excellent fruit and well rounded tannins to produce an outstanding, very distinctive Zinfandel.",,EACH,1,15.5,,USA,"Wine, champagne & sparkling wine",,,,
00852832106012,Pernod Ricard,Pj Belle Epoque,1.5,L,"Perrier-Jouet Belle Epoque Blanc de Blancs Champagne 2006 with Gift, 1.5 L Bottle, 12.5% ABV",Perrier-Jouët Belle Epoque Blanc de Blancs is Floral & Pure - the pinnacle tête du cuvée of a historic Chardonnay house.,,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986002226,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Mendocino/Sonoma County Cabernet Sauvignon 750mL, 27 Proof","Enjoy Kenwood Vineyards Mendocino/Sonoma County Cabernet Sauvignong, featuring delicious aromas of cassis, plum and black cherry accompany spicy notes of nutmeg, sage and vanilla. This full bodied wine has bright flavors with a lively pallet that ends with a long, elegant finish.",,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00010986010931,Pernod Ricard,Sainte Marguerite,750.0,mL,"Château Sainte Marguerite Fantastique Rosé 2022 750mL, 13% ABV","Fantastique by Château Sainte Marguerite features grapes from the finest parcels in the Château Sainte Marguerite vineyard. 100% organic and vegan, the Cru Classé is Quintessence.",,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,
00010986000024,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Jack London Cabernet Sauvignon Vintage 2016 750mL, 29 Proof","Enjoy Kenwood Vineyards Jack London Cabernet Sauvignon, a full bodied style with rich, well structured tannins, an elegant mouthfeel and a long finish.",,EACH,1,14.8,,USA,"Wine, champagne & sparkling wine",,,,
00670815121346,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Vigna Castel Ringberg Lagrein Riserva Alto Adige DOC,Elena Walch Castel Ringberg Lagrein Riserva,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00670815454321,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Rosato 20/26 Vigneti delle Dolomiti IGT,Elena Walch Rose 20/26,,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00670815101034,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Beyond the Clouds Alto Adige Bianco DOC,Elena Walch Beyond The Clouds Alto Adige Bianco,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,
00670815101027,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Sauvignon Alto Adige DOC,Elena Walch Sauvignon Blanc Selezione,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,
00670815719284,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Kristallberg Pinot Bianco Alto Adige DOC,Elena Walch Pinot Bianco Kristallberg,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00670815101010,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Vigna Castel Ringberg Sauvignon Alto Adige DOC,Elena Walch Sauvignon Blanc Castel Ringberg,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00670815666663,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Vigna Castel Ringberg Pinot Grigio Alto Adige DOC,Elena Walch Pinot Grigio Ringberg,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00670815888881,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Vigna Kastelaz Gewurztraminer Alto Adige DOC,Elena Walch Gewurztraminer Kastelaz,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00670815101065,Wilson Daniels Ltd.,Elena Walch,1.5,mL,Elena Walch Beyond the Clouds Alto Adige Bianco DOC,Elena Walch Beyond The Clouds Alto Adige Bianco,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,
00670815919196,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Schiava Alto Adige DOC,Elena Walch Schiava Alto Adige,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,
00670815444445,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Pinot Grigio Alto Adige DOC,Elena Walch Pinot Grigio Selezione,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,
00670815333336,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Chardonnay Alto Adige DOC,Elena Walch Chardonnay Selezione,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,
00670815999990,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Lagrein Alto Adige DOC,Elena Walch Lagrein Alto Adige,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00670815691443,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Ludwig Pinot Nero Alto Adige DOC,Elena Walch Ludwig Pinot Nero,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,
00670815101041,Wilson Daniels Ltd.,Elena Walch,750.0,mL,Elena Walch Aton Pinot Noir Riserva Alto Adige DOC,Elena Walch Pinot Noir Riserva Aton,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,
00088415789703,Constellation Brands,SIMI,25.36,fl. oz,"SIMI Brightful Sonoma County Chardonnay White Wine, 750 mL Bottle",SIMI Brightful Sonoma County Chardonnay White Wine,White Wine,EACH,1,9.0,,USA,"Wine, champagne & sparkling wine",,,California,2021.0
00086003780422,Constellation Brands,Variety Wine,50.72,fl. oz,"Variety Wine Red and White Wine Gift Set, 4 pk 375 mL Half Bottles",Variety Wine Red and White Wine Gift Set,White Wine,EACH,4,13.5,,USA,"Wine, champagne & sparkling wine",,,California,
00088415789154,Constellation Brands,SIMI,12.68,fl. oz,"SIMI California Chardonnay White Wine, 375 mL Half Bottle",SIMI Chardonnay White Wine,White Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,California,2021.0
00689352010082,Constellation Brands,Kim Crawford,25.36,fl. oz,"Kim Crawford Illuminate New Zealand Sauvignon Blanc White Wine, 750 mL Bottle",Kim Crawford Sauvignon Blanc White Wine,White Wine,EACH,1,7.0,,USA,"Wine, champagne & sparkling wine",,,,2022.0
00867506000411,Constellation Brands,My Favorite Neighbor,25.36,fl. oz,"My Favorite Neighbor Blanc Chardonnay White Wine, 750 mL Bottle",My Favorite Neighbor Blanc Chardonnay White Wine,White Wine,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",,,California,2021.0
00086003821187,Constellation Brands,Woodbridge,25.36,fl. oz,"Woodbridge Sessions Sauvignon Blanc White Wine, 750 mL Bottle",Woodbridge Sauvignon Blanc White Wine,White Wine,EACH,1,8.0,,USA,"Wine, champagne & sparkling wine",,,California,
00086003259034,Constellation Brands,Blindfold,25.36,fl. oz,"Blindfold Sauvignon Blanc White Wine by The Prisoner Wine Company, 750 mL Bottle",Blindfold Sauvignon Blanc White Wine,White Wine,EACH,1,14.2,,USA,"Wine, champagne & sparkling wine",,,California,2022.0
00086003251359,Constellation Brands,Meiomi,25.36,fl. oz,"Meiomi Bright California Pinot Noir Red Wine, 750 mL Bottle",Meiomi Pinot Noir Red Wine,Red Wine,EACH,1,8.0,,USA,"Wine, champagne & sparkling wine",,,California,2021.0
00086003258020,Constellation Brands,Saldo,12.68,fl. oz,"Saldo Zinfandel Red Wine by The Prisoner Wine Company, 375 mL Half Bottle",Saldo Zinfandel Red Wine,Red Wine,EACH,1,15.5,,USA,"Wine, champagne & sparkling wine",,,California,
00086003821194,Constellation Brands,Woodbridge,25.36,fl. oz,"Woodbridge Sessions Red Blend Red Wine, 750 mL Bottle",Woodbridge Red Blend Red Wine,Red Wine,EACH,1,8.0,,USA,"Wine, champagne & sparkling wine",,,California,
00086003821040,Constellation Brands,Woodbridge,101.44,fl. oz,"Woodbridge Buttery Chardonnay White Wine, 3 L Box",Woodbridge Buttery Chardonnay White Wine,White Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,California,
