GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00084279006949,Prestige Beverage Group,Watkins Bourbon,750.0,mL,Watkins Spiced Orange,Watkins Spiced Orange 750 mL,,EACH,1,35.0,,USA,Whisky & Bourbon
00084279914749,Prestige Beverage Group,McAdams,1.0,L,McAdams Canadian Whisky,McAdams Canadian Whisky 1 L,,EACH,1,40.0,,USA,Whisky & Bourbon
00084279912844,Prestige Beverage Group,Mothers,750.0,mL,Mothers Peach Schnapps,Mothers Peach Schnapps 750 mL,,EACH,1,15.0,,USA,Ports and liqueurs
00805416002019,Prestige Beverage Group,Plomari,200.0,mL,Plomari Ouzo,Plomari Ouzo 200 mL,,EACH,1,42.0,,USA,Ports and liqueurs
00084279007250,Prestige Beverage Group,Joia Spirit,355.0,mL,Joia Spirit Paloma,Joia Spirit Paloma 355 mL,,EACH,1,6.0,,USA,"Vodka, gin, tequila"
00084279993553,Prestige Beverage Group,Rondiaz,50.0,mL,Rondiaz Spiced Black Cherry,Rondiaz Spiced Black Cherry 50 mL,,EACH,1,30.0,,USA,Rum
00084279902890,Prestige Beverage Group,Gionelli Cordials,1.75,L,Gionelli Amaretto 42 Proof,Gionelli Amaretto 42 Proof 1.75 L,,EACH,1,21.0,,USA,Ports and liqueurs
00084279903019,Prestige Beverage Group,Gionelli Cordials,1.75,L,Gionelli Triple Sec,Gionelli Triple Sec 1.75 L,,EACH,1,15.0,,USA,Ports and liqueurs
00084279007267,Prestige Beverage Group,Joia Spirit,48.0,oz,Joia Spirit Paloma,Joia Spirit Paloma 48 oz.,,EACH,4,6.0,,USA,"Vodka, gin, tequila"
00805416007014,Prestige Beverage Group,Plomari,750.0,mL,Plomari Ouzo,Plomari Ouzo 750 mL,,EACH,1,40.0,,USA,Ports and liqueurs
00805416007113,Prestige Beverage Group,Plomari,750.0,mL,Plomari Ouzo Gift ,Plomari Ouzo Gift  750 mL,,EACH,1,40.0,,USA,Ports and liqueurs
05202413007149,Prestige Beverage Group,Plomari,700.0,mL,Plomari Ouzo Gift ,Plomari Ouzo Gift  700 mL,,EACH,1,40.0,,USA,Ports and liqueurs
00080480983499,Bacardi USA,William Lawson's,750.0,mL,William Lawson'S Finest Blend Scotch Whisky 40% 75Cl/750Ml,W LAWSON'S FINEST BLEND,,EACH,1,40.0,,USA,Whisky & Bourbon
00080480005283,Bacardi USA,Bacardí,200.0,mL,"Bacardi Black Rum, Gluten Free 40% 20Cl/200Ml",BACARDI RUM PREMIUM BLACK,,EACH,1,40.0,,USA,Rum
00080480006921,Bacardi USA,Havana Club,50.0,mL,Havana Club Anejo Clsico Rum 40% 5Cl/50Ml,HAVANA CLUB ANEJO CLASICO,,EACH,1,40.0,,USA,Rum
00083664874286,Campari America LLC,Montelobos,0.75,L,"Montelobos Mezcal Pechuga, 750ml",Mezcal,,EACH,1,9580.0,,USA,Spirits
00083664874279,Campari America LLC,Montelobos,0.75,L,"Montelobos Mezcal Ensamble, 750ml",Mezcal,,EACH,1,9060.0,,USA,Spirits
00721059003391,Campari America LLC,Russell's Reserve,0.75,L,"Russell's Reserve Single Rickhouse Bourbon, Camp Nelson C, 750ml",Kentucky Straight Bourbon Whiskey,,EACH,1,11240.0,,USA,Whisky & Bourbon
00080686805205,Jim Beam Brands Co.,Teacher's,750.0,mL,Teacher's Highland Cream Blended Scotch Whisky 750 ml,TEACH HL BLND SCTCH WSKY 43% 75 CL,Scotch,EACH,1,43.0,,USA,Whisky & Bourbon
00080686805014,Jim Beam Brands Co.,Teacher's,1.75,L,Teacher's Highland Cream Blended Scotch Whisky 1.75 L,TEACH HL BLND SCTCH WSKY 43% 1.75L,Scotch,EACH,1,43.0,,USA,Whisky & Bourbon
00087000001992,Diageo North America Inc.,Crown Royal,50.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 50 mL PET Bottle",Crown Royal Canadian Whisky,,PACK,6,40.0,,USA,Whisky & Bourbon
00088004046095,Sazerac Company Inc.,Corazon,750.0,mL,Corazón Single Barrel Extra Añejo Tequila 750ml 80 Proof,Corazón Single Barrel Extra Añejo Tequila,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082000001508,Diageo North America Inc.,Smirnoff,50.0,mL,"Smirnoff Blueberry (Vodka Infused With Natural Flavors), 50 mL",Smirnoff Blueberry Vodka,,PACK,10,35.0,,USA,"Vodka, gin, tequila"
00086767520227,Diageo North America Inc.,Rumple Minze,50.0,mL,"Rumple Minze Peppermint Schnapps, 50 mL",Rumple Minze Peppermint Schnapps,,PACK,10,50.0,,USA,Ports and liqueurs
00089000001132,Diageo North America Inc.,Johnnie Walker,50.0,mL,"Johnnie Walker Red Label Blended Scotch Whisky, 50 mL",JW Red Label,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000003908,Diageo North America Inc.,Smirnoff,50.0,mL,"Smirnoff Orange (Vodka Infused With Natural Flavors), 50 mL",Smirnoff Orange Vodka,,PACK,10,30.0,,USA,"Vodka, gin, tequila"
00082000006824,Diageo North America Inc.,Ciroc,50.0,mL,"CIROC Summer Citrus (Made with Vodka Infused with Natural Flavors), 50 mL",Ciroc Summer Citrus,,PACK,15,35.0,,USA,"Vodka, gin, tequila"
00082000001782,Diageo North America Inc.,Smirnoff,50.0,mL,"Smirnoff Grape (Vodka Infused With Natural Flavors), 50 mL",Smirnoff Grape Vodka,,PACK,10,35.0,,USA,"Vodka, gin, tequila"
00095301144119,Oregon Brewing Company,Rogue,1.0,cnt,Oregon Single Malt Whiskey,Single Malt Whiskey,,EACH,1,40.0,,USA,Whisky & Bourbon
00095301144225,Oregon Brewing Company,Rogue,1.0,cnt,Oregon Rye Malt Whiskey,Rye Malt Whiskey,,EACH,1,40.0,,USA,Whisky & Bourbon
00095301144102,Oregon Brewing Company,Rogue,1.0,cnt,Dead Guy Whiskey,Single Malt Whiskey,,EACH,1,40.0,,USA,Whisky & Bourbon
10010986002223,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Mendocino/Sonoma County Cabernet Sauvignon 750mL, 27 Proof","Enjoy Kenwood Vineyards Mendocino/Sonoma County Cabernet Sauvignong, featuring delicious aromas of cassis, plum and black cherry accompany spicy notes of nutmeg, sage and vanilla. This full bodied wine has bright flavors with a lively pallet that ends with a long, elegant finish.",,EACH,1,14.5,,USA,Spirits
10080432117221,Pernod Ricard,Martell,375.0,mL,"Martell VS Cognac 375mL, 80 Proof","Martell VS offers a rich aromatic experience. Remarkably smooth and fruity, this cognac is the perfect addition to any cocktail.",,EACH,1,40.0,,USA,Spirits
00089540486970,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Blackberry Brandy 750mL Bottle,"Because warm summer days produce plump and juicy berries, the rich berry flavor of Blackberry Brandy by Hiram Walker brings back fond memories of summer. Savor it alone or mix it with other juices to create tasty Blackberry Brandy drinks.",,EACH,1,35.0,,USA,Spirits
00089540500720,Pernod Ricard,Hiram Walker,1.75,L,Hiram Walker Apricot Brandy 1.75L Bottle,"Made with several varieties of tree-ripened apricots for a robust and fruity flavor. The crisp, natural essences are extracted and then expertly blended to ensure fresh, true flavors in every bottle.",,EACH,1,30.0,,USA,Spirits
00089540473338,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Creme de Banana 1L Bottle,"Made with all natural flavors for real fruit taste. Its vibrant color, fresh aroma of bananas.",,EACH,1,15.0,,USA,Spirits
00089540473598,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Triple Sec 750mL Bottle 30 Proof,"Hiram Walker is known for its innovative and tasty flavors, including its savory Triple Sec. Made using natural flavors, this orange liqueur offers a bright and bold taste that is perfect for crafting delicious cocktails.",,EACH,1,15.0,,USA,Spirits
10080432117245,Pernod Ricard,Martell,1.75,L,"Martell VS Cognac 1.75L, 80 Proof","Martell VS offers a rich aromatic experience. Remarkably smooth and fruity, this cognac is the perfect addition to any cocktail.",,EACH,1,40.0,,USA,Spirits
00089540473345,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Creme de Banana 750mL Bottle,"Made with all natural flavors for real fruit taste. Its vibrant color, fresh aroma of bananas.",,EACH,1,15.0,,USA,Spirits
10080432104535,Pernod Ricard,Pernod Absinthe,750.0,mL,Pernod Absinthe Liqueur 750mL Bottle,Absinthe is famous for being banned in the United States for nearly a hundred years (from 1912 to 2007). This spirit is still made with the same ingredients as it was in the early 1800s.,,EACH,1,68.0,,USA,Spirits
00089540454528,Pernod Ricard,Kahlua Liqueur,1.0,L,"Kahlua Coffee Liqueur 1L, 40 Proof","The slight sweetness and classic coffee flavor of Kahlúa make it the perfect addition to drinks made with milk or cream. Hailing from Veracruz, Mexico, Kahlúa coffee liqueur is lovingly crafted using only the finest ingredients, such as 100 percent Arabica coffee beans and real sugarcane.",,EACH,1,20.0,,USA,Spirits
00089540438276,Pernod Ricard,Hiram Walker,375.0,mL,Hiram Walker Peach Schnapps 375mL Bottle,Hiram Walker Peach Schnapps has the luscious taste of ripe yellow peaches.,,EACH,1,15.0,,USA,Spirits
10080432105150,Pernod Ricard,Martell,750.0,mL,"Martell LOR de Jean Martell Cognac 750mL, 80 Proof","L'OR de Jean Martell is an exceptional high-end cognac created from series of unique encounters. The precious union of Grande Champagne and Borderies created a blend of elegance, power and richness. Over 400 extremely rare eaux-de-vie, some over a century old, come together in this prestigious cognac.",,EACH,1,40.0,,USA,Spirits
00089540473284,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Blue Curacao 1L Bottle,"Made from the peel of Curacao oranges, Hiram Walker Blue Curacao is a delicately flavored orange cordial that takes its name from the Caribbean Island of Curacao.",,EACH,1,15.0,,USA,Spirits
10089540467945,Pernod Ricard,Kahlua Liqueur,750.0,mL,"Kahlua Coffee Liqueur 750mL, 43 Proof","The slight sweetness and classic coffee flavor of Kahlúa make it the perfect addition to drinks made with milk or cream. Hailing from Veracruz, Mexico, Kahlúa coffee liqueur is lovingly crafted using only the finest ingredients, such as 100 percent Arabica coffee beans and real sugarcane.",,EACH,1,21.5,,USA,Spirits
00089540473222,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Amaretto Liqueur 750mL Bottle 30 Proof,"Made from all natural ingredients including apricot and almond, Hiram Walker Amaretto is warm golden brown liqueur with a strong almond and caramel flavor.",,EACH,1,15.0,,USA,Spirits
10080432117269,Pernod Ricard,Martell,750.0,mL,"Martell VSOP Cognac 750mL, 80 Proof","When you're searching for a cognac with complex flavors and aromas, turn to the classic Martell VSOP (Very Superior Old Pale). Before you pour your drink, admire the signature bottle bearing a Louis XIV gold medallion.",,EACH,1,40.0,,USA,Spirits
00089540473352,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Creme de Cacao - Brown 1L Bottle,Hiram Walker Crème de Cacao taste is creamy chocolate with notes of toffee and auburn color.,,EACH,1,15.0,,USA,Spirits
00089540473215,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Amaretto Liqueur 1L Bottle 50 Proof,"Made from all natural ingredients including apricot and almond, Hiram Walker Amaretto is warm golden brown liqueur with a strong almond and caramel flavor.",,EACH,1,25.0,,USA,Spirits
00089540473031,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Peppermint Schnapps 750mL Bottle 60 Proof,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,30.0,,USA,Spirits
00089540473628,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Triple Sec 750mL Bottle 60 Proof,"Hiram Walker is known for its innovative and tasty flavors, including its savory Triple Sec. Made using natural flavors, this orange liqueur offers a bright and bold taste that is perfect for crafting delicious cocktails.",,EACH,1,30.0,,USA,Spirits
00089540473239,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Amaretto Liqueur 750mL Bottle 50 Proof,"Made from all natural ingredients including apricot and almond, Hiram Walker Amaretto is warm golden brown liqueur with a strong almond and caramel flavor.",,EACH,1,25.0,,USA,Spirits
10080432113018,Pernod Ricard,Martell,100.0,mL,"Martell VS Cognac 100mL, 80 Proof","Martell VS offers a rich aromatic experience. Remarkably smooth and fruity, this cognac is the perfect addition to any cocktail.",,EACH,1,40.0,,USA,Spirits
00089540472928,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Butterscotch Schnapps 750mL Bottle,"Hiram Walker Butterscotch Schnapps has the sweet taste of butterscotch, caramel and sweet English butter, with a deep, honey-like color.",,EACH,1,15.0,,USA,Spirits
00089540473277,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Black Raspberry Liqueur 1L Bottle,A smooth and satisfying liqueur made from fresh black raspberries.,,EACH,1,16.5,,USA,Spirits
20080432401112,Pernod Ricard,Martell,750.0,mL,"Martell XO Cognac 750mL, 80 Proof","Martell XO is a cognac that looks as elegant as it tastes. With its  gorgeous mahogany color and the striking arched design of its bottle, this complex and masterful blend will stand out on any bar as the finest of drink collections.",,EACH,1,40.0,,USA,Spirits
00089540473383,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Creme de Cacao - White 750mL Bottle,Hiram Walker Crème de Cacao taste is creamy chocolate with notes of toffee and auburn color,,EACH,1,15.0,,USA,Spirits
00089540500850,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Coffee Brandy 750mL Bottle,Hiram Walker Coffee Brandy is a rich full liqueur made from carefully selected and percolated coffee beans for a deep coffee color and fresh roasted coffee flavor.,,EACH,1,30.0,,USA,Spirits
00089540500881,Pernod Ricard,Hiram Walker,375.0,mL,Hiram Walker Peach Brandy 375mL Bottle,"Hiram Walker Peach Brandy is a delicious blend of fine brandy spirits and delicate, sun-ripened peaches.",,EACH,1,30.0,,USA,Spirits
10080432117238,Pernod Ricard,Martell,1.0,L,"Martell VS Cognac 1L, 80 Proof","Martell VS offers a rich aromatic experience. Remarkably smooth and fruity, this cognac is the perfect addition to any cocktail.",,EACH,1,40.0,,USA,Spirits
00089540473529,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Orange Curacao 1L Bottle,"Made from the peel of Curacao oranges, Hiram Walker Orange Curacao is a delicately flavored orange cordial that takes its name from the Caribbean Island of Curacao.",,EACH,1,15.0,,USA,Spirits
00089540473369,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Creme de Cacao - Brown 750mL Bottle,Hiram Walker Crème de Cacao taste is creamy chocolate with notes of toffee and auburn color.,,EACH,1,15.0,,USA,Spirits
00089540421216,Pernod Ricard,Hiram Walker,375.0,mL,Hiram Walker Peppermint Schnapps 375mL Bottle,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,30.0,,USA,Spirits
10080432117214,Pernod Ricard,Martell,200.0,mL,"Martell VS Cognac 200mL, 80 Proof","Martell VS offers a rich aromatic experience. Remarkably smooth and fruity, this cognac is the perfect addition to any cocktail.",,EACH,1,40.0,,USA,Spirits
00089540500898,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Peach Brandy 750mL Bottle,"Hiram Walker Peach Brandy is a delicious blend of fine brandy spirits and delicate, sun-ripened peaches.",,EACH,1,30.0,,USA,Spirits
00089540500829,Pernod Ricard,Hiram Walker,1.75,L,Hiram Walker Coffee Brandy 1.75L Bottle,Hiram Walker Coffee Brandy is a rich full liqueur made from carefully selected and percolated coffee beans for a deep coffee color and fresh roasted coffee flavor.,,EACH,1,30.0,,USA,Spirits
00089540473260,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Annisette Liqueur 750mL Bottle,"Hiram Walker Anisette's sweet licorice flavor comes from carefully selected, imported aniseed.",,EACH,1,30.0,,USA,Spirits
00089540426273,Pernod Ricard,Hiram Walker,375.0,mL,Hiram Walker Annisette 375mL Bottle,"Hiram Walker Anisette's sweet licorice flavor comes from carefully selected, imported aniseed.",,EACH,1,30.0,,USA,Spirits
00089540473666,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Blackberry Brandy 1L Bottle,"Because warm summer days produce plump and juicy berries, the rich berry flavor of Blackberry Brandy by Hiram Walker brings back fond memories of summer. Savor it alone or mix it with other juices to create tasty Blackberry Brandy drinks.",,EACH,1,35.0,,USA,Spirits
00089540433752,Pernod Ricard,Hiram Walker,1.75,L,Hiram Walker Blackberry Brandy 1.75L Bottle,"Because warm summer days produce plump and juicy berries, the rich berry flavor of Blackberry Brandy by Hiram Walker brings back fond memories of summer. Savor it alone or mix it with other juices to create tasty Blackberry Brandy drinks.",,EACH,1,35.0,,USA,Spirits
00089540473086,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Sour Apple Schnapps 1L Bottle,Mouth-puckeringly tart; clean and intensely green apple-like taste.,,EACH,1,15.0,,USA,Spirits
00089540473420,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Creme de Menthe - Green 750mL Bottle,Hiram Walker  Crème de Menthe is smooth and pure sweet mint with a pop of green color,,EACH,1,15.0,,USA,Spirits
00089540473208,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Amaretto Liqueur 1L Bottle 30 Proof,"Made from all natural ingredients including apricot and almond, Hiram Walker Amaretto is warm golden brown liqueur with a strong almond and caramel flavor.",,EACH,1,15.0,,USA,Spirits
00089540473000,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Peach Schnapps 750mL Bottle 30 Proof,Hiram Walker Peach Schnapps has the luscious taste of ripe yellow peaches.,,EACH,1,15.0,,USA,Spirits
10080432110680,Pernod Ricard,Gh Mumm,187.0,mL,G.H.Mumm Champagne Grand Cordon 187mL Bottle,"G.H.Mumm Grand Cordon Brut Champagne is the definitive expression of the Maison Mumm style, driven by the signature grape Pinot Noir.",,EACH,1,12.0,,USA,Spirits
00089540487090,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Peach Schnapps 750mL Bottle 30 Proof,Hiram Walker Peach Schnapps has the luscious taste of ripe yellow peaches.,,EACH,1,15.0,,USA,Spirits
00089540473055,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Peppermint Schnapps 750mL Bottle 90 Proof,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,45.0,,USA,Spirits
00089540499505,Pernod Ricard,Hiram Walker,50.0,mL,Hiram Walker Peppermint Schnapps 50mL Bottle 60 Proof,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,30.0,,USA,Spirits
00089540499536,Pernod Ricard,Hiram Walker,50.0,mL,Hiram Walker Blackberry Brandy 50mL Bottle,"Because warm summer days produce plump and juicy berries, the rich berry flavor of Blackberry Brandy by Hiram Walker brings back fond memories of summer. Savor it alone or mix it with other juices to create tasty Blackberry Brandy drinks.",,EACH,1,35.0,,USA,Spirits
00089540473673,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Blackberry Brandy 750mL Bottle,"Because warm summer days produce plump and juicy berries, the rich berry flavor of Blackberry Brandy by Hiram Walker brings back fond memories of summer. Savor it alone or mix it with other juices to create tasty Blackberry Brandy drinks.",,EACH,1,35.0,,USA,Spirits
10080432110833,Pernod Ricard,Martell,750.0,mL,Martell Blue Swift Night Bottle 750mL Bottle,"Combining old-world style with new-world boldness, Martell Blue Swift is the first-ever VSOP cognac finished in bourbon casks. Hints of plum and candied fruits mix with the subtle bite of Kentucky bourbon for a one-of-a-kind flavor.",,EACH,1,40.0,,USA,Spirits
00089540473437,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Creme de Menthe - White 1L Bottle,Hiram Walker  Crème de Menthe is smooth and pure sweet mint with a clear color,,EACH,1,15.0,,USA,Spirits
00089540487014,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Triple Sec 750mL Bottle 30 Proof,"Hiram Walker is known for its innovative and tasty flavors, including its savory Triple Sec. Made using natural flavors, this orange liqueur offers a bright and bold taste that is perfect for crafting delicious cocktails.",,EACH,1,15.0,,USA,Spirits
00089540473581,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Triple Sec 1L Bottle 30 Proof,"Hiram Walker is known for its innovative and tasty flavors, including its savory Triple Sec. Made using natural flavors, this orange liqueur offers a bright and bold taste that is perfect for crafting delicious cocktails.",,EACH,1,15.0,,USA,Spirits
00089540500867,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Peach Brandy 1L Bottle,"Hiram Walker Peach Brandy is a delicious blend of fine brandy spirits and delicate, sun-ripened peaches.",,EACH,1,30.0,,USA,Spirits
00089540422565,Pernod Ricard,Hiram Walker,375.0,mL,Hiram Walker Blackberry Brandy 375mL Bottle,"Because warm summer days produce plump and juicy berries, the rich berry flavor of Blackberry Brandy by Hiram Walker brings back fond memories of summer. Savor it alone or mix it with other juices to create tasty Blackberry Brandy drinks.",,EACH,1,35.0,,USA,Spirits
00089540507699,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Peach Brandy 750mL Bottle,"Hiram Walker Peach Brandy is a delicious blend of fine brandy spirits and delicate, sun-ripened peaches.",,EACH,1,30.0,,USA,Spirits
00089540473604,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Triple Sec 1L Bottle 30 Proof,"Hiram Walker is known for its innovative and tasty flavors, including its savory Triple Sec. Made using natural flavors, this orange liqueur offers a bright and bold taste that is perfect for crafting delicious cocktails.",,EACH,1,24.0,,USA,Spirits
00089540473406,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Creme de Cassis 750mL Bottle,"Created from a unique blending of luscious currant berries and spirits, Hiram Walker Crème de Cassis is deep red and delicious.",,EACH,1,15.0,,USA,Spirits
00089540433738,Pernod Ricard,Hiram Walker,1.75,L,Hiram Walker Triple Sec 1.75L Bottle 60 Proof,"Hiram Walker is known for its innovative and tasty flavors, including its savory Triple Sec. Made using natural flavors, this orange liqueur offers a bright and bold taste that is perfect for crafting delicious cocktails.",,EACH,1,30.0,,USA,Spirits
00089540500713,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Apricot Brandy 1L Bottle,"Made with several varieties of tree-ripened apricots for a robust and fruity flavor. The crisp, natural essences are extracted and then expertly blended to ensure fresh, true flavors in every bottle.",,EACH,1,30.0,,USA,Spirits
00089540473444,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Creme de Menthe - White 750mL Bottle,Hiram Walker  Crème de Menthe is smooth and pure sweet mint with a clear color,,EACH,1,15.0,,USA,Spirits
10080432116330,Pernod Ricard,Altos Tequila,750.0,mL,OLMECA ALTOS MDAGVE 80 6/750US,"Olmeca Altos Reposado is the perfect drink to kick back and relax. Pairing traditional flavors such as citrus, oak, cooked agave, and vanilla, with notes of nutmeg and allspice, Olmeca Altos Reposado is a high-quality tequila with a crisp finish.",,EACH,1,40.0,,USA,Spirits
00089540433783,Pernod Ricard,Hiram Walker,1.75,L,Hiram Walker Peppermint Schnapps 1.75L Bottle 60 Proof,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,30.0,,USA,Spirits
10080432113391,Pernod Ricard,Martell,750.0,mL,"Martell Cordon Bleu Extra Cognac 750mL, 80 Proof","Martell Cordon Bleu Extra cognac invites you to go beyond appearances and the limits of the ordinary, to get away from what you know.",,EACH,1,40.0,,USA,Spirits
00089540433790,Pernod Ricard,Hiram Walker,1.75,L,Hiram Walker Triple Sec 1.75L Bottle 30 Proof,"Hiram Walker is known for its innovative and tasty flavors, including its savory Triple Sec. Made using natural flavors, this orange liqueur offers a bright and bold taste that is perfect for crafting delicious cocktails.",,EACH,1,15.0,,USA,Spirits
00089540420646,Pernod Ricard,Hiram Walker,375.0,mL,Hiram Walker Peppermint Schnapps 375mL Bottle,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,45.0,,USA,Spirits
00089540473413,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Creme de Menthe - Green 1L Bottle,Hiram Walker  Crème de Menthe is smooth and pure sweet mint with a pop of green color,,EACH,1,15.0,,USA,Spirits
10089540002740,Pernod Ricard,Hiram Walker,375.0,mL,Hiram Walker Peppermint Schnapps 375mL Bottle,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,45.0,,USA,Spirits
00089540473291,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Blue Curacao 750mL Bottle,"Made from the peel of Curacao oranges, Hiram Walker Blue Curacao is a delicately flavored orange cordial that takes its name from the Caribbean Island of Curacao.",,EACH,1,15.0,,USA,Spirits
10080432291679,Pernod Ricard,Pernod,750.0,mL,Pernod Pastis Liqueur 750mL Bottle,"Pernod is actually a successor of absinthe, the potent liquor popular in the 19th century. The exotic bouquet, when tasted neat, is potent and bittersweet; with the addition of water, it turns milky-opaque and has a long, licorice-like finish.",,EACH,1,40.0,,USA,Spirits
10080432101268,Pernod Ricard,Martell,750.0,mL,"Martell XO Cognac 750mL, 80 Proof","Martell XO is a cognac that looks as elegant as it tastes. With its  gorgeous mahogany color and the striking arched design of its bottle, this complex and masterful blend will stand out on any bar as the finest of drink collections.",,EACH,1,40.0,,USA,Spirits
10010986000021,Pernod Ricard,Kenwood Core,750.0,mL,"Kenwood Vineyards Jack London Cabernet Sauvignon Vintage 2016 750mL, 29 Proof","Enjoy Kenwood Vineyards Jack London Cabernet Sauvignon, a full bodied style with rich, well structured tannins, an elegant mouthfeel and a long finish.",,EACH,1,14.6,,USA,Spirits
10089540433773,Pernod Ricard,Hiram Walker,1.75,L,Hiram Walker Peach Schnapps 1.75L Bottle 30 Proof,Hiram Walker Peach Schnapps has the luscious taste of ripe yellow peaches.,,EACH,1,15.0,,USA,Spirits
10089540520374,Pernod Ricard,Hiram Walker,1.0,L,Hiram Walker Sour Watermelon Schnapps 1L Bottle,"Watermelon Sour Schnapps is a 30 proof watermelon schnapps that can be uniquely combined with a wide range of spirits and mixers to create cocktails, mixed or straight up, that are easy to drink and bursting with juicy watermelon flavor.",,EACH,1,15.0,,USA,Spirits
00089540420622,Pernod Ricard,Hiram Walker,200.0,mL,Hiram Walker Peppermint Schnapps 200mL Bottle 90 Proof,An oil-of-mint distillation process gives Hiram Walker Peppermint Schnapps its sweet and refreshing minty taste,,EACH,1,45.0,,USA,Spirits
00089540473505,Pernod Ricard,Hiram Walker,750.0,mL,Hiram Walker Kirchwasser 750mL Bottle,"Made from the heart or pit of the Kirsch cherry, Hiram Walker Kirschwasser is a crisp, tart and full flavored liqueur.",,EACH,1,45.0,,USA,Spirits
10080432113964,Pernod Ricard,Absolut,50.0,mL,Absolut Flavor Pack 50ml Counter Unit,"Absolut Vodka has completely redefined the premium vodka landscape, becoming synonymous with art, culture and nightlife. By starting a revolution in cocktail creation and launching a range of flavors never before seen on the market, Absolut has become an icon in its own right. It has been produced at the famous old distilleries near Ahus in accordance with more than 400 years of Swedish tradition. In 1879, Lars Olsson Smith, introduced the continuous distillation with which he made Absolut. Instead of the usual three or four times, the vodka was distilled an infinite number of times.",,EACH,5,40.0,,USA,Spirits
10080432117252,Pernod Ricard,Martell,50.0,mL,"Martell VS Cognac 50mL, 80 Proof","Martell VS offers a rich aromatic experience. Remarkably smooth and fruity, this cognac is the perfect addition to any cocktail.",,EACH,1,40.0,,USA,Spirits
10080432117184,Pernod Ricard,Martell,750.0,mL,"Martell VS Cognac 750mL, 80 Proof","Martell VS offers a rich aromatic experience. Remarkably smooth and fruity, this cognac is the perfect addition to any cocktail.",,EACH,1,40.0,,USA,Spirits
