GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00074806198001,Harvest Hill Beverage Company,Daily's,3.4,oz,"Daily's Poptails Alcohol Infused Freezer Pops Variety Pack, Strawberry, Green Apple and Watermelon, 12 Count","Daily's Poptails 3 Flavors (Strawberry, Green Apple, Watermelon) 3.4oz (100mL)",,PACK,12,6.8,,USA,"Punch, Cocktail & Premix"
00074806184103,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Margarita Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Margarita,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806184400,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Pina Colada Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Pina Colada,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806918722,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Island Runner Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's Island Runner Frozen Pouch,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806188309,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Peach On The Beach Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Frozen Peach On The Beach,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806186602,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Fireworks Ready to Drink Frozen Cocktail, 10 Fl OZ Pouch",Daily's 10oz 5% Fireworks,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806186503,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Wild Berry Margarita Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Wild Berry Margarita,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806186398,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Bahama Mama Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Frozen Bahama Mama,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806186107,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Blue Hawaiian Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Frozen Blue Hawaiian,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806186206,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Hurricane Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Frozen Hurricane,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806184202,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily's Strawberry Daiquiri Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Strawberry,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00074806189405,Harvest Hill Beverage Company,Daily's,10.0,fl. oz,"Daily’s Jamaican Smile Ready to Drink Frozen Cocktail, 10 FL OZ Pouch",Daily's 10oz Frozen Jamaican Smile,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00816751021207,"Anheuser-Busch, Inc.",Cutwater,48.0,fl. oz,Cutwater Paloma Grapefruit Tequila 4 - 12 fl oz Cans,Canned Cocktail,Canned Cocktail,EACH,4,7.0,,USA,"Punch, Cocktail & Premix"
00850677006207,"Anheuser-Busch, Inc.",Hoop Tea,144.0,fl. oz,Hoop Tea Spiked Ice Tea Boardwalk Pack 12 - 12 fl oz Cans,Beer,Beer,EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00816751021993,"Anheuser-Busch, Inc.",Cutwater,48.0,fl. oz,"Cutwater Spirits® Long Island Iced Tea, 4 Pack 12 fl. oz. Cans",Canned Cocktail,Canned Cocktail,EACH,4,13.0,,USA,"Punch, Cocktail & Premix"
00816751023201,"Anheuser-Busch, Inc.",Cutwater,144.0,fl. oz,"Cutwater Fruit Fiesta 12 Pack, Variety","Cutwater Fruit Fiesta 12 Pack, Variety",,EACH,12,12.5,,USA,"Punch, Cocktail & Premix"
00816751022792,"Anheuser-Busch, Inc.",Cutwater,48.0,fl. oz,"Cutwater Pineapple Margarita 4 Pack, 12 fl oz Cans",Canned Cocktail,Canned Cocktail,EACH,4,10.0,,USA,"Punch, Cocktail & Premix"
00816751021665,"Anheuser-Busch, Inc.",Cutwater,12.0,fl. oz,Cutwater Tiki Rum Mai Tai 355 ml,Canned Cocktail,Canned Cocktail,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00018200261855,"Anheuser-Busch, Inc.",Michelob Ultra,25.0,fl. oz,"Michelob ULTRA Cucumber Lime Organic Hard Seltzer, 25 FL OZ Can",Seltzer (Malt),Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200286865,"Anheuser-Busch, Inc.",Bud Light Seltzer,288.0,fl. oz,"Bud Light Seltzer Variety Pack, Hard Seltzer, Gluten Free, 24 Pack, 12 FL OZ Slim Cans",Seltzer (Malt),Seltzer (Malt),EACH,24,5.0,,USA,"Punch, Cocktail & Premix"
00018200202087,"Anheuser-Busch, Inc.",Bud Light Seltzer,144.0,fl. oz,"Bud Light Seltzer Variety Pack, Hard Seltzer, Gluten Free, 12 Pack, 12 fl oz Slim Cans",Seltzer (Malt),Seltzer (Malt),EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00816751022440,"Anheuser-Busch, Inc.",Cutwater,12.0,fl. oz,Cutwater Strawberry Margarita 355 ml,Canned Cocktail,Canned Cocktail,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00816751022051,"Anheuser-Busch, Inc.",Cutwater,12.0,fl. oz,Cutwater White Russian 355 ml,Canned Cocktail,Canned Cocktail,EACH,1,13.0,,USA,"Punch, Cocktail & Premix"
00816751021689,"Anheuser-Busch, Inc.",Cutwater Spirits,48.0,fl. oz,"Cutwater Spirits Tiki Rum Mai Tai, 4 Pack 12 fl. oz. Cans, 12.5% ABV",Canned Cocktail,Canned Cocktail,EACH,4,12.5,,USA,"Punch, Cocktail & Premix"
00018200202636,"Anheuser-Busch, Inc.",Michelob Ultra,144.0,fl. oz,"Michelob ULTRA Organic Hard Seltzer, Variety Pack, 12 Pack, 12 FL OZ Slim Cans",Seltzer (Malt),Seltzer (Malt),EACH,12,4.0,,USA,"Punch, Cocktail & Premix"
00816751020088,"Anheuser-Busch, Inc.",Cutwater,12.0,fl. oz,Cutwater Spicy Bloody Mary 355 ml,Canned Cocktail,Canned Cocktail,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00816751021764,"Anheuser-Busch, Inc.",Cutwater,12.0,fl. oz,Cutwater Lime & Mint Rum Mojito 355 ml,Canned Cocktail,Canned Cocktail,EACH,1,5.9,,USA,"Punch, Cocktail & Premix"
00816751022945,"Anheuser-Busch, Inc.",Cutwater,12.0,fl. oz,Cutwater Lime Ranch Water 355 ml Can,Canned Cocktail,Canned Cocktail,EACH,1,5.9,,USA,"Punch, Cocktail & Premix"
00018200263262,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Strawberry Lemonade Vodka Seltzer 12 fl oz Can,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200261497,"Anheuser-Busch, Inc.",Michelob Ultra,12.0,fl. oz,Michelob ULTRA Spicy Pineapple Organic Seltzer 12 fl oz Can,Seltzer (Malt),Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200263446,"Anheuser-Busch, Inc.",Michelob ULTRA,12.0,fl. oz,Michelob ULTRA Strawberry Guava Organic Seltzer 12 fl oz Can,Seltzer (Malt),Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200262968,"Anheuser-Busch, Inc.",Neon Burst,16.0,fl. oz,Neon Burst Grape Blowout 1/16 fl oz Can,FMWB High-ABV,FMWB High-ABV,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200262951,"Anheuser-Busch, Inc.",Neon Burst,16.0,fl. oz,Neon Burst Punch Blast 1/16 fl oz Can,FMWB High-ABV,FMWB High-ABV,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200263460,"Anheuser-Busch, Inc.",Michelob ULTRA,12.0,fl. oz,Michelob ULTRA Berry Hibiscus Organic Seltzer 12 fl oz Can,Seltzer (Malt),Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200261893,"Anheuser-Busch, Inc.",Bud Light,25.0,fl. oz,"Bud Light Seltzer Retro Tie Dye Pink Lemonade , 25 fl. oz. Can, 5% ABV",Bud Light Retro Tie Dye Pink Lemonade Seltzer 25 fl oz,Hard Seltzers,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00816751022785,"Anheuser-Busch, Inc.",Cutwater,355.0,mL,"Cutwater Pineapple Canned Margarita, 12 Fl. Oz. Can",Canned Cocktail,Canned Cocktail,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00018200261329,"Anheuser-Busch, Inc.",Bud Light,12.0,fl. oz,Bud Light Platinum Wild Berry Hard Seltzer 12 fl oz,Seltzer (Malt),Seltzer (Malt),EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200264191,"Anheuser-Busch, Inc.",Bud Light Seltzer,12.0,fl. oz,Bud Light Seltzer Retro Tie Dye Pink Lemonade Seltzer 12 fl oz,Hard Seltzer,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200261886,"Anheuser-Busch, Inc.",Bud Light Seltzer,1.0,fl. oz,"Bud Light Hard Seltzer Classic Cola Hard Soda, Gluten Free, 25 FL OZ Slim Can",Hard Seltzer,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200262982,"Anheuser-Busch, Inc.",Neon Burst,25.0,fl. oz,"Neon Burst Grape Blowout Hard Drinks 25 fl oz Can, 8% ABV",FMWB High-ABV,FMWB High-ABV,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200001451,"Anheuser-Busch, Inc.",b,4.0,PK,"b® Blueberry Honey Wine Spritzer, 4 Pack 8.4 fl. oz. Cans",Wine Spritzer,Wine Spritzer,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00018200262401,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Seltzer Pineapple Vodka 12 fl oz,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200261367,"Anheuser-Busch, Inc.",Bud Light,12.0,fl. oz,Bud Light Pineapple Seltzer 12 fl oz,Seltzer (Malt),Seltzer (Malt),EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200261916,"Anheuser-Busch, Inc.",Michelob Ultra,12.0,fl. oz,Michelob ULTRA Organic Mango Apricot Seltzer 12 fl oz,Seltzer (Malt),Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200263286,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Classic Cranberry Vodka Seltzer 12 fl oz,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200263224,"Anheuser-Busch, Inc.",Bud Light Seltzer,12.0,fl. oz,"Bud Light Seltzer Hard Soda Orange, 12 FL OZ Can",Seltzer (Malt),Seltzer (Malt),EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200263293,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Cranberry Apple Vodka Seltzer 12 fl oz,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200260810,"Anheuser-Busch, Inc.",Bud Light Seltzer,12.0,fl. oz,Bud Light Seltzer Mango Seltzer 12 fl oz,Seltzer (Malt),Seltzer (Malt),EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00857914008659,"Anheuser-Busch, Inc.",Smash,12.0,oz,"Devils Backbone Distilling Company Fruit Punch Smash 10%, 12oz Can",Canned Cocktail,Canned Cocktail,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00018200263477,"Anheuser-Busch, Inc.",Michelob Ultra,12.0,fl. oz,Michelob ULTRA Organic Kiwi Lime Seltzer 12 fl oz,Seltzer (Malt),Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200258954,"Anheuser-Busch, Inc.",Ritas,12.0,fl. oz,"Ritas Lime-A-Rita Sparkling Margarita, 12 fl. oz. Bottle, 8% ABV",FMWB High-ABV,FMWB High-ABV,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200263255,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Classic Lemonade Vodka Seltzer 12 fl oz,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200262425,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Watermelon Vodka Seltzer 12 fl oz Can,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200263996,"Anheuser-Busch, Inc.",Bud Light,12.0,fl. oz,Bud Light Sangria Splash Red Sangria Style Hard Seltzer 12 fl oz,Hard Seltzer,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200263866,"Anheuser-Busch, Inc.",Nutrl,23.6,fl. oz,Nutrl Pineapple Vodka Seltzer 720 ml,Hard Seltzer,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200259166,"Anheuser-Busch, Inc.",Ritas,12.0,fl. oz,"Ritas Mang-O-Rita Sparkling Margarita, 12 fl. oz. Bottle, 8% ABV",FMWB High-ABV,FMWB High-ABV,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200262975,"Anheuser-Busch, Inc.",Neon Burst,25.0,fl. oz,"Neon Burst Punch Blast Hard Drinks 25 fl oz Can, 8% ABV",FMWB High-ABV,FMWB High-ABV,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200263019,"Anheuser-Busch, Inc.",Bud Light Seltzer,12.0,fl. oz,Bud Light Seltzer Classic Cola Hard Soda 12 fl oz,Seltzer (Malt),Seltzer (Malt),EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200263453,"Anheuser-Busch, Inc.",Michelob ULTRA,12.0,fl. oz,Michelob ULTRA Blueberry Watermelon Organic Seltzer 12 fl oz Can,Seltzer (Malt),Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200263316,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Cranberry Orange Vodka Seltzer 12 fl oz,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200263279,"Anheuser-Busch, Inc.",Nutrl,12.0,fl. oz,Nutrl Peach Lemonade Vodka Seltzer 12 fl oz Can,Seltzer (Spirit),Seltzer (Spirit),EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
